key,source_sha256,it
1118568757,c4f661d153336b056ce1981408a8fa1317ac308d100f680573ae3736ba424014,O forse... eri come Aeolus...
1118570679,537080770d23e8f96ac4528959617bc91643845bde75cf7416f127641b24ee24,Descrizione Progetto
1118581685,1373e3897139f82f85ac9a525fba5d2b6d76dc2a7a976ead7c0a6dc53ed15aef,Chat attuale {0}/{1}
1118583910,778bd25942ad4ac0e2abe4529df9845f07d74df24822552a026175d9191906c8,Rookey Glass - Livello 3
1922764157,778bd25942ad4ac0e2abe4529df9845f07d74df24822552a026175d9191906c8,Rookey Glass - Livello 3
1118647345,dbf6291d406137e1000178c8e3f1369efa7a199fe614f5a52b43bd00bd8c910c,Un blocco da costruzione grigio chiaro per ogni tipo di struttura.
1813774381,dbf6291d406137e1000178c8e3f1369efa7a199fe614f5a52b43bd00bd8c910c,Un blocco da costruzione grigio chiaro per ogni tipo di struttura.
1118647616,fe2ee3d9953452baa52b2e40a7ff86618864bfec07fb3b683f54f26e36756dce,Una bacca gialla aspra.
2139184025,fe2ee3d9953452baa52b2e40a7ff86618864bfec07fb3b683f54f26e36756dce,Una bacca gialla aspra.
1118654462,d9e90752614403b49600895d18be958107855061a08fca88846a5ce9d480e2de,"Callies, la Spina Letale, ti spiega che per vincere devi prima capire il prezzo della sconfitta: secondo le regole delle sfide dei Thornblade, chi perde deve spezzare una delle proprie spine."
1118656443,f53965593747774eb6bc97cb19f820664e4bbb5e32f572ad3518429b3f1100cb,[Germoglio]
1336097131,f53965593747774eb6bc97cb19f820664e4bbb5e32f572ad3518429b3f1100cb,[Germoglio]
1118678580,bf03b05a463366d256bdcac54ba2a0a29a08a940886dc78ec38307243a7c24b8,Si usa nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style>. Garantisce la schiusa di un Aniimo Forma Prismana presente nell'evento Preghiere del Weekend attuale.
1324486419,bf03b05a463366d256bdcac54ba2a0a29a08a940886dc78ec38307243a7c24b8,Si usa nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style>. Garantisce la schiusa di un Aniimo Forma Prismana presente nell'evento Preghiere del Weekend attuale.
1683486965,bf03b05a463366d256bdcac54ba2a0a29a08a940886dc78ec38307243a7c24b8,Si usa nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style>. Garantisce la schiusa di un Aniimo Forma Prismana presente nell'evento Preghiere del Weekend attuale.
1822453246,bf03b05a463366d256bdcac54ba2a0a29a08a940886dc78ec38307243a7c24b8,Si usa nell'<style=Hint_BgL>Hatchinator dell'Avamposto</style>. Garantisce la schiusa di un Aniimo Forma Prismana presente nell'evento Preghiere del Weekend attuale.
1118685331,740bcca0b83e472f340eabf626ac99c0fb545e058b0c8bd42d465e7f08d771a1,01:48
1738839238,740bcca0b83e472f340eabf626ac99c0fb545e058b0c8bd42d465e7f08d771a1,01:48
1118685455,a3183447fbcc8aeeb8e2d7bca081c69c3ba0a7d43f673807ea91bec088adf03c,"Hai fatto un sogno anche tu? Anch'io.
Ho visto qualcuno creare profumo, e un Iris..."
1118701973,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1198429976,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1569074433,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1636433940,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1706039068,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1807006293,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1926352317,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1933541997,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
2033215273,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
2074125042,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
2101875288,22a970d2e5b1cc233e462be7c7b64e135a275bb09d83d87683bf4236c43113a1,Completato
1118704162,e336fea20cfffec1502ae6b52d0668d58ddf5a214efccc8fdd17441c1403d120,... (Shrout resta impassibile e ha un'aria ancora più assente.)
1118721191,71c1479facfa3759a2f727a7a62d6fedac4e629be050d5526f11352ee4bad36d,Info breve
1118722237,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1279658243,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1316358776,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1338291285,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1487283631,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1510859109,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1708349802,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1760689233,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1808913760,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1881310044,458556af7d03d652f06f2fc28727390e6860989a70246cbb93699995f1766798,Zoe
1118735986,696301c7e87635d5277d35641ac5a96fa7d8bb5107e1be304966a3d576328af8,Starine Bagliore di Miele
1493050484,696301c7e87635d5277d35641ac5a96fa7d8bb5107e1be304966a3d576328af8,Starine Bagliore di Miele
1984329380,696301c7e87635d5277d35641ac5a96fa7d8bb5107e1be304966a3d576328af8,Starine Bagliore di Miele
1118745927,eab3d3238f04071855907e9003fb4fc24b4d15cdf8e8d6f4acb2d9cac7436f51,"Oh, guarda quanti Helmut! Proviamo a catturarne uno!"
1118750062,96d2de2b5a628433c0aeb225cf53e2ef3a34b77edb5a6e952b00ca97d1c3098a,3000/3000
1463280351,96d2de2b5a628433c0aeb225cf53e2ef3a34b77edb5a6e952b00ca97d1c3098a,3000/3000
1703025767,96d2de2b5a628433c0aeb225cf53e2ef3a34b77edb5a6e952b00ca97d1c3098a,3000/3000
1855988298,96d2de2b5a628433c0aeb225cf53e2ef3a34b77edb5a6e952b00ca97d1c3098a,3000/3000
1118784443,ddb993aed56d4f4286355ca6b4fd63c62ace9142bd24160ed9af16b5bf05552b,"Ciao, Esploratore!
Hai raggiunto il Lv.35! Per garantire un'esperienza di test completa, ti forniamo risorse di progresso per aiutarti a vivere senza intoppi più contenuti del gioco.
Attendiamo con interesse il tuo prezioso feedback durante il test!"
1118791205,3048772b2bb0d18bb2f9d9d00178d6cb29de94ca98e99a524a82bfbc9c2c385b,Lancia l'osso.
1118794581,9c9da95a36de28f20e57b5a27d7d69e25129aa97d8b3e3b1fb525c7702374a0b,La Raffica Luminus
1118794934,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1258415040,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1297173071,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1299237300,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1412620579,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1440329364,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1597293575,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1621542402,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1626601785,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1673656545,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1677471353,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1750324545,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1802533084,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1820062986,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1885156248,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1898479193,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1907297178,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1908940233,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
2018431971,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
2043243041,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
2078678916,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
2107773422,0eb615679d552c9b6cd4a515b83853fb08a7a7276d2a84b038396ce33c1f6cf8,Budsquire Piangente
1118796260,4f7463a4762bcf7354618e84fca5b4b6b377d35824e763e8c46f5c2f88defb59,Battaglia Elite
1309131848,4f7463a4762bcf7354618e84fca5b4b6b377d35824e763e8c46f5c2f88defb59,Battaglia Elite
1118802786,126aa885ecd50414b083db0b379f4675262a145d25b468afb7560b2909aeb7b4,Pupils 14
1118808403,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1120946102,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1165074503,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1232664401,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1248518485,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1250092462,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1281800522,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1321067143,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1370518405,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1384200997,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1413197171,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1431046151,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1505951292,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1545058960,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1874562171,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
2093136357,d0cd3e85940e8218d8334ef210735a1ad91ab16a41bc5865af12da71098a1789,Ingombro (legno)
1118837260,216ba01cd6a4134600609aedb50fe8f4142f0128724f4ed4cd505f3999f0c53d,"Stessa regola di prima. Indovina quale Aniimo ho disegnato, portamelo e il dipinto è tuo."
1474927432,216ba01cd6a4134600609aedb50fe8f4142f0128724f4ed4cd505f3999f0c53d,"Stessa regola di prima. Indovina quale Aniimo ho disegnato, portamelo e il dipinto è tuo."
1118894319,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1168017432,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1217651327,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1268228617,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1314726415,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1319986089,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1401334798,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1401888296,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1443116389,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1493250720,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1552034633,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1570914224,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1599088704,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1605890283,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1609217525,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1616623785,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1671606136,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1682694884,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1762801408,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1772491750,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1794397207,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1813131557,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1980507309,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1981541554,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1995400930,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
2000068846,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
2119766837,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
2132888637,8f05bb64a8cee77a3dbf28022cdd5b9095283f147642f0ee118df4fab78ec70c,Bolty Rispondente
1118901941,34a96fe706542fc0b8dea064ec67cd5c2d37dfe895d9e3cf60acce847a04b38c,"<sprite name=""UI_Icon_SneakTipIcon"">Ti muovi lentamente. Difficile da rilevare."
1118908262,57b5ab1e5353f4406deb48ea35ec1e4552e39585dedf3eba16545d55b52416b9,"Ti è capitato di avvicinarti troppo?
Alcuni Aniimo sono timidi e si mimetizzano quando si spaventano."
1118914459,8b2a17f987a4f7473196d135c9d281de9f32bbe5b798aaf0807b24f59fc59fae,Popapus Rancoroso
1118936786,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1121784274,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1238209711,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1583247797,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1599361470,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1707860797,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1961073469,07ce412924bcbe9822251424f7e8efe2d0c92a149a6b7f6eb5cd49a4983b2436,Penetrazione
1118951235,702be0ad7b2089dd8afb9ef99e7caac13c4872ca6ec2abf362388b1decfc5f33,Chi può venire a salvare lo spirito del tempo...
1118980948,ccfe7379d3a9a1016449eabb835eba5f57d0797545a137d4a1a74cf8a9b9931a,Potenzia il livello del personaggio
1118994795,a5440dda709b547a6c26ca362da9ec28231fc9bfb8ed95d984185ab5ed1ea087,Ignitis è apparso nei paraggi per proteggere Wisptis!
1678562467,a5440dda709b547a6c26ca362da9ec28231fc9bfb8ed95d984185ab5ed1ea087,Ignitis è apparso nei paraggi per proteggere Wisptis!
1119008261,33148727d89cc5720126d8b3885d0e2c505a86e25ab8a36b60947088b592b687,Riduce Resistenza Terra.
1119031832,d5c03c983fb2d8a4e5ba169a3146c538084a4c7fcfddac2e3ea8d6a9a4bbe872,Qual era il suo desiderio?
1119042901,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1418667003,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1535551983,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1553696312,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1669748817,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1705139034,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1751581693,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1868295222,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1880856588,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1927723152,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
2050588873,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
2067603746,f7eefdea3a67fc10166945a43a63d80be567b940be0163dab1a7105854baaad3,"Giochiamo a sasso, carta, forbici. Se vinci, ricevi un Congegno Holo in premio. Se perdi, ti tocca una sessione di allenamento ad alta difficoltà!"
1119043363,6b4d2501ad6534a49a5e7d7fdf837cf1b569345fea8c9b4062e2908a38429050,Ho sentito che i profumieri hanno bisogno dell'aiuto dei Flutternym per raccogliere spezie lì.
1119055877,1299efd9e7d67fe04893610104d621544399da6f7b5dcc3cd26e811313ac2b31,L'actorId dell'unità di cui ripristinare l'IA di percezione
1119072093,1df27d8d3ebd4144171767d6da42faba07d24e625cd70a9e5953e20e3a44bc40,"Coff, coff, coff! Comunque... ti prego, conto su di te."
1119097324,be6e52b617984422e92d4c525d097bb1176fbeac7fa00276d6c063ac5678645b,<style=Hint_BgD>L'Infergon... era un drago disposto a tutto pur di proteggere ciò che contava.</style>
1119097611,82a90b0d300740739b330848d11de3d2eab5298bacb0d12832b6a0e9a50df739,Perché ci sono così tanti <color=#d89c28>rampicanti</color> qui? Stanno proteggendo qualcosa?
1119108321,15b2518f1016be698be34ccb1ca1bce1ed414e697f5d1a569a7bdfdbb559721b,Qualcuno risponde al tuo flauto.
1119144290,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1135551759,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1141638750,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1175913027,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1189293797,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1198028463,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1200988098,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1224530364,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1236601462,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1296548568,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1351853395,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1431316426,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1444489776,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1446247383,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1496628234,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1498636806,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1514231546,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1576818363,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1627105141,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1682263782,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1685203010,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1709427443,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1720080884,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1730754767,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1748235600,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1790835255,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1824891681,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1834343402,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1888940375,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1900366793,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1931254629,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1945426528,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1953919907,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1973115472,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
2080142915,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
2098132529,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
2110427008,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
2117506873,6e9cf4e3a071a84ebf310035d540d21b9d32d835267719346c2f328e17599f87,Starlet
1119151016,97b019564c59b93c471c2b058a0889c95d0505462b9a85f4181a72bddae2422e,Gabri si agita quando Irelia non compare e comincia perfino a sospettare che il problema sia la sua fragranza.
1119190074,7d4abc238b01c063bcb11b73a51b2dc5866e18242fd45c615b63ddc9548f01c2,Velocità recupero Vigore +12%
1119190388,1d8a35552839c926d96bee37249a4dfe38ba88b28fb6d0c124ff5a7c3f91e1c3,"Gli ornamenti di piume all’altezza della vita danzano nel vento, facendoti sentire un po’ più leggero."
1461264639,1d8a35552839c926d96bee37249a4dfe38ba88b28fb6d0c124ff5a7c3f91e1c3,"Gli ornamenti di piume all'altezza della vita danzano nel vento, facendoti sentire un po' più leggero."
1119193792,e346767d9a045676b1c840626312f8d25d3949532fb39b1ef0abe8a39884873b,Invito squadra
1200775263,e346767d9a045676b1c840626312f8d25d3949532fb39b1ef0abe8a39884873b,Invito squadra
1882815786,e346767d9a045676b1c840626312f8d25d3949532fb39b1ef0abe8a39884873b,Invito squadra
1933483297,e346767d9a045676b1c840626312f8d25d3949532fb39b1ef0abe8a39884873b,Invito squadra
1119288084,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1140024921,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1147475546,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1194295099,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1238309551,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1238441880,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1274743555,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1296795410,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1352489076,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1410809245,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1459228946,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1459365872,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1497686361,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1542777271,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1544826293,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1547643647,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
1566089595,82e1da93171aae6f121b49773dc6686c5b9d37eba5ef5ed1f6bde25987652b9d,Patini
